num_params,lr,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,acc_12,acc_13,acc_14,acc_15,acc_16,acc_17,acc_18,acc_19,acc_20,acc_21,acc_22,acc_23,acc_24,acc_25,acc_26,acc_27,acc_28,acc_29,acc_30,acc_31,acc_32,acc_33,acc_34,acc_35,acc_36,acc_37,acc_38,acc_39,acc_40,acc_41,acc_42,acc_43,acc_44,acc_45,acc_46,acc_47,acc_48,acc_49
313314,0.001,0.25,0.3713942308,0.3952323718,0.3840144231,0.4318910256,0.4705528846,0.4629407051,0.5258413462,0.4182692308,0.5661057692,0.5052083333,0.5324519231,0.5627003205,0.61015625,0.5959535256,0.5963541667,0.6043669872,0.5711137821,0.6428285256,0.6394230769,0.6296073718,0.6578525641,0.6312099359,0.6338141026,0.6548477564,0.6620592949,0.6772836538,0.6760817308,0.6885016026,0.708984375,0.7267628205,0.7299679487,0.7297676282,0.7297676282,0.7333733974,0.7369791667,0.7355769231,0.7351762821,0.7389823718,0.7355769231,0.7389823718,0.7317708333,0.7385817308,0.7371794872,0.7389823718,0.741796875,0.7387820513,0.7389823718,0.7411858974,0.7381810897
214248,0.001,0.2866586538,0.3547676282,0.3713942308,0.4288862179,0.5002003205,0.4743589744,0.5250400641,0.5635016026,0.5641025641,0.5669070513,0.5779246795,0.55703125,0.5094150641,0.6201923077,0.6053685897,0.6211939103,0.5843349359,0.6428285256,0.6610576923,0.6610576923,0.6536458333,0.6688701923,0.6440304487,0.6656650641,0.6790865385,0.6780849359,0.6850961538,0.6748046875,0.6350160256,0.7205528846,0.7355769231,0.7359775641,0.7335737179,0.7445913462,0.7387820513,0.7383814103,0.7375801282,0.7457932692,0.7461939103,0.7465945513,0.7451923077,0.742588141,0.7431891026,0.749609375,0.749599359,0.7459935897,0.749599359,0.7502003205,0.7508012821,0.7518028846
493392,0.001,0.227734375,0.2750400641,0.2996794872,0.4509214744,0.3699919872,0.4583333333,0.4619391026,0.5747195513,0.4551282051,0.5266426282,0.5717147436,0.5665064103,0.570713141,0.6129807692,0.6101762821,0.6372195513,0.63046875,0.6197916667,0.6620592949,0.6452323718,0.6622596154,0.6436298077,0.6189903846,0.6502403846,0.6065705128,0.6672676282,0.6270032051,0.6626602564,0.6812900641,0.7211538462,0.7399839744,0.7413862179,0.741015625,0.741786859,0.7389823718,0.7443910256,0.7405849359,0.7477964744,0.7469951923,0.7449919872,0.7475961538,0.7542067308,0.7467948718,0.7439903846,0.7435897436,0.7461939103,0.7479967949,0.7439903846,0.7462890625,0.7453926282
574848,0.001,0.3419471154,0.4517227564,0.5048828125,0.4234775641,0.5326522436,0.4615384615,0.4943910256,0.5612980769,0.5450721154,0.6091746795,0.5412660256,0.6241987179,0.6119791667,0.5969551282,0.6308092949,0.6712740385,0.6538461538,0.6442307692,0.687109375,0.6466346154,0.6678685897,0.6780849359,0.6732772436,0.7129407051,0.7001201923,0.6856971154,0.6967147436,0.6961137821,0.7119391026,0.7497996795,0.7604166667,0.7648237179,0.7644230769,0.7644230769,0.7654296875,0.7648237179,0.7644230769,0.7648237179,0.7666266026,0.7678285256,0.7700320513,0.7618189103,0.7676282051,0.7674278846,0.7712339744,0.7678285256,0.7704326923,0.7630208333,0.7696314103,0.7632211538
581364,0.001,0.2461939103,0.241786859,0.2732371795,0.3952323718,0.3509615385,0.4517227564,0.4695512821,0.3978365385,0.5078125,0.5382612179,0.5444711538,0.5106169872,0.5529296875,0.5773237179,0.5697115385,0.5905448718,0.5749198718,0.5889423077,0.6109775641,0.5995592949,0.5574919872,0.6141826923,0.6260016026,0.6466346154,0.6496394231,0.6223958333,0.6656650641,0.6772836538,0.6037109375,0.6989182692,0.7143429487,0.7139423077,0.7227564103,0.7193509615,0.7195512821,0.7163461538,0.7245592949,0.7211538462,0.7195512821,0.7225560897,0.7211538462,0.7233573718,0.7209535256,0.7259615385,0.7291015625,0.7335737179,0.7213541667,0.7251602564,0.7311698718,0.7295673077
1297500,0.001,0.2253605769,0.2598157051,0.3008814103,0.3313301282,0.3816105769,0.4012419872,0.3665865385,0.4397035256,0.4721554487,0.5034054487,0.500400641,0.5348557692,0.5822265625,0.4334935897,0.5983573718,0.507411859,0.6105769231,0.6047676282,0.5903445513,0.6326121795,0.6043669872,0.6490384615,0.6300080128,0.6802884615,0.6676682692,0.6376201923,0.6804887821,0.6384214744,0.62109375,0.7211538462,0.7327724359,0.7423878205,0.7391826923,0.7431891026,0.7433894231,0.7421875,0.7351762821,0.7411858974,0.7409855769,0.7441907051,0.7461939103,0.7439903846,0.7433894231,0.7421875,0.7392578125,0.7419871795,0.7407852564,0.7429887821,0.7401842949,0.7439903846
764964,0.001,0.25,0.2678285256,0.3649839744,0.3916266026,0.4206730769,0.4182692308,0.4933894231,0.5586939103,0.5522836538,0.5853365385,0.5903445513,0.6258012821,0.6365234375,0.5669070513,0.6326121795,0.6314102564,0.6398237179,0.6288060897,0.6836939103,0.6512419872,0.6520432692,0.6913060897,0.6676682692,0.6967147436,0.6774839744,0.6905048077,0.6925080128,0.7045272436,0.7134765625,0.7377804487,0.7578125,0.7616185897,0.7634214744,0.7616185897,0.7646233974,0.7624198718,0.7622195513,0.7662259615,0.7638221154,0.7630208333,0.7606169872,0.7650240385,0.7618189103,0.7674278846,0.76640625,0.766025641,0.7666266026,0.7632211538,0.7676282051,0.7650240385
807138,0.001,0.23125,0.3066907051,0.3383413462,0.3752003205,0.4090544872,0.4677483974,0.4781650641,0.4401041667,0.4705528846,0.445713141,0.4831730769,0.4883814103,0.5564903846,0.5665064103,0.5158253205,0.554286859,0.5083984375,0.5442708333,0.5697115385,0.5382612179,0.6085737179,0.6007612179,0.5823317308,0.6037660256,0.5294471154,0.6133814103,0.5839342949,0.5905448718,0.5849358974,0.6893028846,0.6977163462,0.7017227564,0.7029296875,0.7041266026,0.7023237179,0.7013221154,0.7023237179,0.7061298077,0.7029246795,0.703125,0.6963141026,0.7041266026,0.7071314103,0.7025240385,0.7037259615,0.7011217949,0.7079326923,0.7101362179,0.705859375,0.7013221154
277788,0.001,0.2283653846,0.3060897436,0.3760016026,0.4320913462,0.445713141,0.4801682692,0.531650641,0.5272435897,0.5610977564,0.5240384615,0.5450721154,0.57890625,0.6091746795,0.601161859,0.6235977564,0.6139823718,0.6344150641,0.6135817308,0.6364182692,0.6342147436,0.6151842949,0.6490384615,0.6346153846,0.6450320513,0.6350160256,0.6394230769,0.6540464744,0.635546875,0.6808894231,0.6850961538,0.6999198718,0.7053285256,0.7049278846,0.7101362179,0.7065304487,0.7073317308,0.7079326923,0.7083333333,0.7109375,0.7103365385,0.7045272436,0.7047275641,0.7047275641,0.7072265625,0.7079326923,0.7073317308,0.7067307692,0.7097355769,0.7087339744,0.7077323718
293826,0.001,0.2275641026,0.3257211538,0.3639823718,0.4196714744,0.4433092949,0.4811698718,0.4973958333,0.5134214744,0.5318509615,0.4955929487,0.5594951923,0.5721153846,0.5596955128,0.5775240385,0.5802734375,0.5921474359,0.5909455128,0.5865384615,0.6159855769,0.6342147436,0.5961538462,0.5735176282,0.6103766026,0.6326121795,0.5859375,0.616786859,0.6432291667,0.6225961538,0.6434294872,0.6738782051,0.6873046875,0.6883012821,0.6868990385,0.6852964744,0.6883012821,0.6917067308,0.6903044872,0.6891025641,0.6919070513,0.6925080128,0.6901041667,0.694911859,0.6903044872,0.6937099359,0.6943108974,0.6925080128,0.69296875,0.6923076923,0.6929086538,0.6915064103
342900,0.001,0.2762419872,0.3275240385,0.3840144231,0.3956330128,0.4375,0.4675480769,0.4358974359,0.4423076923,0.4633413462,0.5362580128,0.532421875,0.5330528846,0.5416666667,0.5787259615,0.5763221154,0.5526842949,0.6057692308,0.5482772436,0.5875400641,0.5915464744,0.6071714744,0.6053685897,0.6280048077,0.6388221154,0.6354166667,0.656650641,0.623046875,0.6350160256,0.6444310897,0.6756810897,0.6877003205,0.6802884615,0.6877003205,0.6830929487,0.6844951923,0.6864983974,0.6881009615,0.6911057692,0.6893028846,0.6925080128,0.6919070513,0.6907051282,0.6939453125,0.6901041667,0.6987179487,0.6969150641,0.6905048077,0.6947115385,0.6915064103,0.6985176282
186924,0.001,0.26328125,0.3551682692,0.4104567308,0.476161859,0.5018028846,0.508213141,0.5256410256,0.5270432692,0.5304487179,0.5136217949,0.4913862179,0.59375,0.5338541667,0.5985576923,0.6127804487,0.6187900641,0.6177734375,0.5871394231,0.6424278846,0.5851362179,0.616786859,0.5947516026,0.6157852564,0.6221955128,0.5867387821,0.6408253205,0.6057692308,0.6418269231,0.6362179487,0.6887019231,0.7033253205,0.7103365385,0.7099609375,0.7117387821,0.7059294872,0.7063301282,0.7065304487,0.7111378205,0.7061298077,0.711338141,0.7129407051,0.7175480769,0.7137419872,0.7143429487,0.7125400641,0.7175480769,0.7173477564,0.7207532051,0.7173828125,0.7129407051
268770,0.001,0.1824919872,0.3259214744,0.3427483974,0.3665865385,0.3874198718,0.4280849359,0.4200721154,0.4595352564,0.4805689103,0.4723557692,0.4797676282,0.4829727564,0.5128205128,0.5124198718,0.559375,0.5196314103,0.5466746795,0.5460737179,0.5725160256,0.4905849359,0.5891426282,0.5695112179,0.578125,0.5939503205,0.6079727564,0.6231971154,0.6063701923,0.6197916667,0.6286057692,0.6698717949,0.680859375,0.6858974359,0.6842948718,0.6842948718,0.6866987179,0.6891025641,0.6907051282,0.6883012821,0.6923076923,0.6889022436,0.6881009615,0.6939102564,0.6905048077,0.6901041667,0.6929086538,0.6939102564,0.69609375,0.6933092949,0.6935096154,0.6893028846
377712,0.001,0.21875,0.3034855769,0.3383413462,0.4002403846,0.3509615385,0.422275641,0.4435096154,0.484775641,0.3884214744,0.4961939103,0.5109375,0.5090144231,0.5080128205,0.5090144231,0.5376602564,0.5458733974,0.4945913462,0.4823717949,0.5446714744,0.586338141,0.4893830128,0.5649038462,0.4653445513,0.585536859,0.5490785256,0.5683092949,0.5203125,0.5835336538,0.5775240385,0.6181891026,0.6348157051,0.6378205128,0.6318108974,0.6362179487,0.6376201923,0.6416266026,0.6400240385,0.6442307692,0.6386217949,0.6412259615,0.6436298077,0.6414262821,0.641796875,0.6436298077,0.6446314103,0.6452323718,0.6474358974,0.6418269231,0.6460336538,0.6470352564
740028,0.0004,0.2083333333,0.2756410256,0.3621794872,0.4016426282,0.4278846154,0.4435096154,0.4653445513,0.5128205128,0.5314503205,0.558984375,0.5294471154,0.5647035256,0.5524839744,0.5799278846,0.5931490385,0.5771233974,0.6021634615,0.5871394231,0.5743189103,0.6217948718,0.6029647436,0.6304086538,0.6209935897,0.6700721154,0.6135817308,0.644921875,0.6384214744,0.6556490385,0.6418269231,0.7043269231,0.7207532051,0.7231570513,0.7199519231,0.7267628205,0.7215544872,0.7243589744,0.7283653846,0.7273637821,0.7239583333,0.726963141,0.726963141,0.7255859375,0.7321714744,0.7279647436,0.7247596154,0.7279647436,0.7319711538,0.7275641026,0.7305689103,0.7279647436
797358,0.001,0.2407852564,0.3283253205,0.3521634615,0.4040464744,0.3547676282,0.3253205128,0.4326923077,0.4827724359,0.4977964744,0.487890625,0.4525240385,0.539463141,0.4875801282,0.5254407051,0.5618990385,0.4849759615,0.5510817308,0.5793269231,0.5649038462,0.5791266026,0.5118189103,0.5931490385,0.5608974359,0.5637019231,0.5769230769,0.6146484375,0.6023637821,0.5901442308,0.6139823718,0.6424278846,0.6656650641,0.6680689103,0.6712740385,0.6676682692,0.6772836538,0.6768830128,0.6756810897,0.6756810897,0.6702724359,0.6774839744,0.6780849359,0.6716796875,0.6670673077,0.6592548077,0.6758814103,0.6746794872,0.6712740385,0.6666666667,0.6810897436,0.679286859
289260,0.001,0.2616185897,0.3177083333,0.359375,0.4158653846,0.4695512821,0.5390625,0.5356570513,0.5290464744,0.5376602564,0.5114182692,0.5148237179,0.59375,0.571875,0.5891426282,0.6147836538,0.6217948718,0.5739182692,0.5757211538,0.6217948718,0.5949519231,0.5853365385,0.609775641,0.609775641,0.6099759615,0.6424278846,0.6290064103,0.6121794872,0.6540464744,0.6048828125,0.6983173077,0.7043269231,0.7073317308,0.7131410256,0.7143429487,0.7157451923,0.711338141,0.7103365385,0.7169471154,0.7091346154,0.7211538462,0.7155448718,0.7167467949,0.7171474359,0.7181490385,0.7203125,0.7193509615,0.7229567308,0.7199519231,0.7147435897,0.7231570513
689118,0.001,0.2391826923,0.3183092949,0.3741987179,0.4200721154,0.4569310897,0.4549278846,0.4869791667,0.4899839744,0.5068359375,0.5154246795,0.5384615385,0.5364583333,0.5723157051,0.5695112179,0.5843349359,0.5771233974,0.5612980769,0.6075721154,0.6075721154,0.6099759615,0.5528846154,0.6041666667,0.5625,0.6310096154,0.64453125,0.5622996795,0.5825320513,0.6582532051,0.6442307692,0.6860977564,0.6953125,0.7053285256,0.7057291667,0.7069310897,0.7071314103,0.7117387821,0.7099358974,0.7141426282,0.7119391026,0.7121394231,0.7140625,0.7147435897,0.7119391026,0.7155448718,0.7163461538,0.7209535256,0.7175480769,0.7147435897,0.7147435897,0.7167467949
754440,0.001,0.2449919872,0.2912660256,0.3305288462,0.3916266026,0.3854166667,0.4503205128,0.5062099359,0.4993990385,0.5172275641,0.5875,0.5819310897,0.5881410256,0.6310096154,0.6338141026,0.6532451923,0.6630608974,0.6662660256,0.6548477564,0.6808894231,0.6442307692,0.6885016026,0.6660657051,0.687900641,0.6925080128,0.6814903846,0.670703125,0.6740785256,0.7061298077,0.7189503205,0.7518028846,0.7692307692,0.7726362179,0.7784455128,0.7758413462,0.7720352564,0.7732371795,0.7784455128,0.78125,0.7802483974,0.7764423077,0.7768429487,0.7837890625,0.7786458333,0.7780448718,0.7820512821,0.7824519231,0.7786458333,0.7768429487,0.7774439103,0.7758413462
541092,0.001,0.2147435897,0.3269230769,0.3541666667,0.3611778846,0.4617387821,0.4156650641,0.4837740385,0.5286458333,0.5482772436,0.5643028846,0.5713141026,0.5951522436,0.6145833333,0.5965544872,0.5939453125,0.5530849359,0.6334134615,0.6165865385,0.6280048077,0.6237980769,0.6288060897,0.6241987179,0.6304086538,0.671875,0.6614583333,0.6848958333,0.6808894231,0.7001201923,0.6534455128,0.7243589744,0.734375,0.7329727564,0.7385817308,0.7405849359,0.7371794872,0.7439903846,0.7433894231,0.7415865385,0.7475961538,0.7433894231,0.7455929487,0.7451923077,0.7473958333,0.7481971154,0.7477964744,0.7493990385,0.7548828125,0.7518028846,0.7522035256,0.7506009615
449910,0.001,0.2,0.3215144231,0.398838141,0.4042467949,0.3695913462,0.4781650641,0.5028044872,0.4629407051,0.5126201923,0.5320512821,0.5250400641,0.4443108974,0.5500801282,0.5328525641,0.5749198718,0.5635016026,0.54765625,0.6087740385,0.5843349359,0.5895432692,0.6071714744,0.5847355769,0.6101762821,0.5979567308,0.6131810897,0.617588141,0.6326121795,0.6247996795,0.6241987179,0.6538461538,0.6756810897,0.6774839744,0.6751953125,0.6764823718,0.6744791667,0.6768830128,0.6776842949,0.6784855769,0.6776842949,0.6828926282,0.6798878205,0.6832932692,0.6788862179,0.6816907051,0.6838942308,0.6788862179,0.6856971154,0.6798878205,0.682421875,0.6846955128
592704,0.001,0.28828125,0.3475560897,0.3932291667,0.4621394231,0.5044070513,0.5667067308,0.5643028846,0.5939503205,0.5500801282,0.6268028846,0.6284054487,0.6270032051,0.6626602564,0.6684695513,0.6806891026,0.6680689103,0.660546875,0.6744791667,0.7137419872,0.7025240385,0.7015224359,0.6993189103,0.7111378205,0.6798878205,0.6778846154,0.7337740385,0.6987179487,0.7137419872,0.7267628205,0.7612179487,0.7756410256,0.7760416667,0.776953125,0.773036859,0.773036859,0.7710336538,0.7736378205,0.7772435897,0.7762419872,0.7748397436,0.7744391026,0.7790464744,0.7760416667,0.7784455128,0.780849359,0.7822516026,0.7760416667,0.7784455128,0.7802734375,0.7810496795
924912,0.001,0.21875,0.2722355769,0.3365384615,0.3555689103,0.4012419872,0.4202724359,0.3677884615,0.3892227564,0.4601362179,0.5078125,0.5106169872,0.4991987179,0.5168269231,0.5072115385,0.5010016026,0.4831730769,0.508984375,0.554286859,0.5639022436,0.5368589744,0.5693108974,0.5458733974,0.5492788462,0.5703125,0.5851362179,0.5040064103,0.5667067308,0.5388621795,0.5813301282,0.6278044872,0.6442307692,0.6496394231,0.6515625,0.6544471154,0.6538461538,0.6568509615,0.6556490385,0.6556490385,0.6592548077,0.6602564103,0.6570512821,0.6572516026,0.6616586538,0.6602564103,0.6610576923,0.663661859,0.6610576923,0.6540464744,0.65703125,0.6600560897
508536,0.001,0.26484375,0.3291266026,0.3992387821,0.4210737179,0.375400641,0.4969951923,0.4362980769,0.4419070513,0.5056089744,0.5496794872,0.5534855769,0.539463141,0.5975560897,0.5921474359,0.5757211538,0.5935496795,0.6046875,0.6005608974,0.5873397436,0.6241987179,0.6298076923,0.6474358974,0.6262019231,0.6189903846,0.6372195513,0.6360176282,0.6378205128,0.6518429487,0.648036859,0.6909054487,0.6999198718,0.703125,0.6982421875,0.7015224359,0.7033253205,0.7069310897,0.7047275641,0.7061298077,0.7067307692,0.702724359,0.7059294872,0.7089342949,0.7083333333,0.7151442308,0.7111378205,0.7085336538,0.7111378205,0.7109375,0.7138671875,0.7123397436
551268,0.001,0.2740234375,0.3697916667,0.4156650641,0.4609375,0.4795673077,0.4685496795,0.4963942308,0.5126201923,0.5058092949,0.586338141,0.5364583333,0.5795272436,0.6195913462,0.6029647436,0.6302083333,0.5951522436,0.5544921875,0.6530448718,0.6322115385,0.6292067308,0.6516426282,0.6518429487,0.6258012821,0.6518429487,0.6316105769,0.6887019231,0.6472355769,0.6776842949,0.6937099359,0.7137419872,0.7299679487,0.7337740385,0.7302734375,0.7329727564,0.7305689103,0.7365785256,0.7335737179,0.7357772436,0.7319711538,0.734775641,0.7359775641,0.7391826923,0.7391826923,0.7405849359,0.7411858974,0.7355769231,0.7395833333,0.7429887821,0.7400390625,0.7419871795
794010,0.001,0.252734375,0.3377403846,0.3778044872,0.4052483974,0.3565705128,0.5008012821,0.5170272436,0.5274439103,0.5438701923,0.5388621795,0.5633012821,0.5705128205,0.6039663462,0.6105769231,0.6003605769,0.5534855769,0.580078125,0.5733173077,0.6009615385,0.5953525641,0.6101762821,0.6466346154,0.5659054487,0.6492387821,0.6352163462,0.6608573718,0.6306089744,0.6215945513,0.671474359,0.6997195513,0.7155448718,0.7213541667,0.7224609375,0.7215544872,0.719150641,0.7193509615,0.7253605769,0.7235576923,0.7205528846,0.7309695513,0.7229567308,0.7237580128,0.7259615385,0.7231570513,0.7301682692,0.7303685897,0.7333733974,0.7307692308,0.731640625,0.734775641
741924,0.001,0.230859375,0.2944711538,0.3852163462,0.4248798077,0.4393028846,0.4907852564,0.5226362179,0.4603365385,0.5250400641,0.5604967949,0.5584935897,0.4310897436,0.6005608974,0.4465144231,0.5426682692,0.5977564103,0.5830078125,0.6239983974,0.6221955128,0.6538461538,0.6099759615,0.6382211538,0.6336137821,0.6328125,0.6628605769,0.6602564103,0.6678685897,0.5663060897,0.6334134615,0.7151442308,0.7403846154,0.7433894231,0.741796875,0.7419871795,0.7421875,0.7465945513,0.7463942308,0.7463942308,0.7467948718,0.7524038462,0.7455929487,0.7453926282,0.7520032051,0.7465945513,0.7481971154,0.7493990385,0.75,0.7548076923,0.7544921875,0.7534054487
637806,0.001,0.2658203125,0.3225160256,0.3219150641,0.4000400641,0.4334935897,0.4090544872,0.5054086538,0.4773637821,0.515625,0.5050080128,0.5284455128,0.5518830128,0.5865384615,0.5610977564,0.569911859,0.6051682692,0.6232421875,0.6037660256,0.578125,0.6386217949,0.6494391026,0.6203926282,0.6205929487,0.6266025641,0.6045673077,0.6021634615,0.6730769231,0.6292067308,0.6554487179,0.7103365385,0.7257612179,0.7285657051,0.7240234375,0.7305689103,0.7283653846,0.7237580128,0.7281650641,0.7263621795,0.7293669872,0.7329727564,0.7299679487,0.7335737179,0.734375,0.734375,0.7313701923,0.7353766026,0.7357772436,0.7351762821,0.7310546875,0.7377804487
424062,0.001,0.2395833333,0.249599359,0.3173076923,0.3697916667,0.4244791667,0.4302884615,0.4817708333,0.5214342949,0.515224359,0.5805288462,0.6041666667,0.5719150641,0.5801282051,0.5120192308,0.5669921875,0.6137820513,0.6101762821,0.6408253205,0.5759214744,0.6225961538,0.6252003205,0.6368189103,0.6500400641,0.6055689103,0.6378205128,0.6596554487,0.6358173077,0.6544471154,0.6772836538,0.7119391026,0.7203125,0.7225560897,0.7227564103,0.7265625,0.7345753205,0.7313701923,0.7291666667,0.7303685897,0.7275641026,0.7237580128,0.7311698718,0.7267628205,0.7273637821,0.7283653846,0.7355769231,0.7301682692,0.7302734375,0.7285657051,0.7293669872,0.7303685897
372828,0.001,0.2612179487,0.3719951923,0.4116586538,0.4695512821,0.4356971154,0.4302884615,0.5254407051,0.5480769231,0.570713141,0.5841346154,0.59375,0.5811298077,0.5995592949,0.6127804487,0.615625,0.6085737179,0.6159855769,0.641025641,0.6336137821,0.6316105769,0.6336137821,0.6258012821,0.6544471154,0.6600560897,0.6728766026,0.6185897436,0.6592548077,0.6504407051,0.6404246795,0.7067307692,0.714453125,0.7139423077,0.7193509615,0.7189503205,0.719150641,0.7205528846,0.7205528846,0.7239583333,0.7231570513,0.7217548077,0.7233573718,0.7219551282,0.7251602564,0.7267628205,0.7241586538,0.7245592949,0.7283203125,0.7291666667,0.7283653846,0.7295673077
296184,0.001,0.2249599359,0.3133012821,0.3273237179,0.4070512821,0.4733573718,0.4679487179,0.4763621795,0.5184294872,0.4961939103,0.5436698718,0.5242387821,0.5825320513,0.5669070513,0.5995592949,0.603125,0.5737179487,0.6308092949,0.6119791667,0.6272035256,0.6502403846,0.6280048077,0.6648637821,0.6512419872,0.6584535256,0.6290064103,0.6674679487,0.6852964744,0.671474359,0.672275641,0.7133413462,0.7236328125,0.7277644231,0.7279647436,0.7277644231,0.7331730769,0.7301682692,0.7289663462,0.7307692308,0.7299679487,0.7349759615,0.7305689103,0.7297676282,0.7311698718,0.7341746795,0.7363782051,0.7375801282,0.7306640625,0.7323717949,0.7309695513,0.7327724359
705294,0.001,0.1842948718,0.327724359,0.3561698718,0.4052483974,0.4939903846,0.4617387821,0.5114182692,0.5244391026,0.5286458333,0.594150641,0.5088141026,0.608974359,0.5645032051,0.6127804487,0.5640625,0.5975560897,0.6296073718,0.6221955128,0.6400240385,0.6694711538,0.6542467949,0.6037660256,0.6544471154,0.6364182692,0.6654647436,0.6790865385,0.6834935897,0.6464342949,0.6666666667,0.7169471154,0.7314453125,0.7345753205,0.734375,0.7369791667,0.7395833333,0.741786859,0.7391826923,0.7399839744,0.7403846154,0.7403846154,0.7443910256,0.7397836538,0.7445913462,0.7375801282,0.7419871795,0.7451923077,0.744140625,0.7385817308,0.7387820513,0.7461939103
1083912,0.001,0.2211538462,0.2584134615,0.3066907051,0.4026442308,0.3347355769,0.4563301282,0.430088141,0.5076121795,0.5286458333,0.5018028846,0.5733173077,0.5963541667,0.5959535256,0.6095753205,0.5822265625,0.6123798077,0.5957532051,0.641025641,0.6023637821,0.5789262821,0.6424278846,0.6526442308,0.6384214744,0.6836939103,0.6925080128,0.6492387821,0.6887019231,0.6828926282,0.6834935897,0.7510016026,0.7724609375,0.7744391026,0.7776442308,0.7778445513,0.7796474359,0.7796474359,0.7792467949,0.7858573718,0.7796474359,0.780849359,0.7804487179,0.7798477564,0.7788461538,0.7764423077,0.7806490385,0.7764423077,0.783203125,0.7802483974,0.7788461538,0.7820512821
445824,0.001,0.2600160256,0.3253205128,0.3699919872,0.40625,0.4381009615,0.4581330128,0.4757612179,0.5220352564,0.5434695513,0.5675080128,0.5859375,0.5891426282,0.6023637821,0.5793269231,0.6005859375,0.6087740385,0.585536859,0.6312099359,0.6462339744,0.6133814103,0.6662660256,0.6570512821,0.6548477564,0.6684695513,0.6590544872,0.6121794872,0.6528445513,0.6758814103,0.6824919872,0.7047275641,0.724609375,0.7295673077,0.7299679487,0.7297676282,0.7317708333,0.7321714744,0.7351762821,0.7315705128,0.7365785256,0.7365785256,0.7387820513,0.7383814103,0.7371794872,0.7403846154,0.7393830128,0.7409855769,0.742578125,0.7391826923,0.7399839744,0.7391826923
610326,0.001,0.2149439103,0.2924679487,0.2854567308,0.3265224359,0.3341346154,0.4451121795,0.4677483974,0.4226762821,0.4737580128,0.4943910256,0.5258413462,0.4667467949,0.5590945513,0.5104166667,0.5330078125,0.5340544872,0.5807291667,0.6045673077,0.5813301282,0.5602964744,0.5837339744,0.5582932692,0.5616987179,0.5951522436,0.5919471154,0.5737179487,0.5779246795,0.6302083333,0.6382211538,0.6768830128,0.6908203125,0.6901041667,0.6939102564,0.6905048077,0.6991185897,0.6947115385,0.6919070513,0.6963141026,0.6959134615,0.7001201923,0.7009214744,0.6965144231,0.7069310897,0.7013221154,0.703125,0.6999198718,0.7001953125,0.703525641,0.7045272436,0.7063301282
253806,0.001,0.1905048077,0.3227163462,0.3325320513,0.4100560897,0.4356971154,0.4020432692,0.4657451923,0.4038461538,0.4983974359,0.5334535256,0.5264423077,0.4831730769,0.5142578125,0.5947516026,0.5913461538,0.5823317308,0.617588141,0.6087740385,0.5516826923,0.6027644231,0.6189903846,0.5819310897,0.5913461538,0.6362179487,0.6426282051,0.5663060897,0.6350160256,0.6181891026,0.58125,0.6826923077,0.6925080128,0.6935096154,0.6997195513,0.6987179487,0.7001201923,0.7007211538,0.7055288462,0.7045272436,0.7013221154,0.7099358974,0.7025240385,0.7069310897,0.7073317308,0.7093349359,0.7060546875,0.7123397436,0.7077323718,0.7117387821,0.7103365385,0.7085336538
537720,0.001,0.1965144231,0.2912660256,0.2469951923,0.4268830128,0.3247195513,0.4601362179,0.2902644231,0.4867788462,0.4587339744,0.5302483974,0.5566907051,0.4280849359,0.6027644231,0.5458733974,0.326171875,0.5701121795,0.523838141,0.6532451923,0.5767227564,0.6270032051,0.6115785256,0.6374198718,0.6760817308,0.6398237179,0.6197916667,0.5388621795,0.6322115385,0.6622596154,0.6931089744,0.7287660256,0.7451171875,0.7491987179,0.7536057692,0.7546073718,0.7558092949,0.7544070513,0.7550080128,0.7532051282,0.7528044872,0.7560096154,0.7566105769,0.7534054487,0.7576121795,0.7576121795,0.7572115385,0.7572115385,0.75625,0.7612179487,0.7532051282,0.7576121795
754104,0.001,0.1822916667,0.3345352564,0.3046875,0.4354967949,0.4435096154,0.5458733974,0.5346554487,0.5358573718,0.5661057692,0.5402644231,0.5703125,0.4875801282,0.6388671875,0.6266025641,0.6268028846,0.6436298077,0.6550480769,0.6856971154,0.6596554487,0.6897035256,0.6838942308,0.6953125,0.6905048077,0.6927083333,0.6422275641,0.6570512821,0.6991185897,0.6848958333,0.6953125,0.7548076923,0.7700320513,0.7726362179,0.7716346154,0.7752403846,0.7788461538,0.7726362179,0.7744391026,0.7766426282,0.7760416667,0.7786458333,0.7810496795,0.7752403846,0.7774439103,0.7776442308,0.7755859375,0.7760416667,0.7770432692,0.7774439103,0.7752403846,0.7776442308
264960,0.001,0.2189503205,0.2423878205,0.3341346154,0.3992387821,0.4715544872,0.4617387821,0.4637419872,0.4973958333,0.5691105769,0.5618990385,0.5890625,0.5891426282,0.6147836538,0.6043669872,0.6288060897,0.6384214744,0.6310096154,0.5991586538,0.6366185897,0.6620592949,0.6592548077,0.663661859,0.6770833333,0.538661859,0.6570512821,0.6915064103,0.655078125,0.6600560897,0.6808894231,0.7169471154,0.7277644231,0.7287660256,0.7341746795,0.734375,0.7345753205,0.7391826923,0.7411858974,0.7345753205,0.7369791667,0.7375801282,0.7433894231,0.7431891026,0.7400390625,0.7433894231,0.7437900641,0.7465945513,0.7459935897,0.7467948718,0.7405849359,0.7437900641
